product_id,date,avg_discount_rate,late_delivery_rate
P403,2015-11-08,0.09576923096153847,0.5769230769230769
P403,2015-11-09,0.10080000072,0.52
P403,2015-11-10,0.10800000034999999,0.65
P403,2015-11-11,0.1037500005,0.625
P403,2015-11-12,0.09428571466666666,0.3333333333333333
P403,2015-11-13,0.10714285792857144,0.5714285714285714
P403,2015-11-14,0.10173913069565217,0.43478260869565216
P403,2015-11-15,0.10153846246153846,0.46153846153846156
P403,2015-11-16,0.09800000024000001,0.48
P403,2015-11-17,0.09846153911538462,0.38461538461538464
P403,2015-11-18,0.106666667,0.6666666666666666
P403,2015-11-19,0.09346153888461539,0.46153846153846156
P403,2015-11-20,0.10166666716666667,0.5555555555555556
P403,2015-11-21,0.09200000039999999,0.7333333333333333
P403,2015-11-22,0.114347827,0.5652173913043478
P403,2015-11-23,0.10473684236842105,0.5789473684210527
P403,2015-11-24,0.10000000046153847,0.38461538461538464
P403,2015-11-25,0.08772727304545455,0.4090909090909091
P403,2015-11-26,0.12357142935714285,0.6428571428571429
P403,2015-11-27,0.1100000006,0.6
P403,2015-11-28,0.09318181854545454,0.36363636363636365
P403,2015-11-29,0.10166666716666667,0.6666666666666666
P403,2015-11-30,0.10166666716666667,0.3888888888888889
P403,2015-12-01,0.10793103506896552,0.7241379310344828
P403,2015-12-02,0.09440000039999999,0.4
P403,2015-12-03,0.09000000038095239,0.7619047619047619
P403,2015-12-04,0.11807692376923076,0.6538461538461539
P403,2015-12-05,0.096666667125,0.4166666666666667
P403,2015-12-06,0.09500000035,0.65
P403,2015-12-07,0.1215384623846154,0.9230769230769231
P403,2015-12-08,0.10250000025,0.6875
P403,2015-12-09,0.09451612974193548,0.4838709677419355
P403,2015-12-10,0.08571428564285714,0.2857142857142857
P403,2015-12-11,0.114347827,0.391304347826087
P403,2015-12-12,0.10700000055,0.5
P403,2015-12-13,0.10173913069565217,0.6521739130434783
P403,2015-12-14,0.09136363668181818,0.4090909090909091
P403,2015-12-15,0.09300000045,0.75
P403,2015-12-16,0.11760000092,0.6
P403,2015-12-17,0.08357142842857143,0.5
P403,2015-12-18,0.11269230834615386,0.4230769230769231
P403,2015-12-19,0.10235294147058824,0.47058823529411764
P403,2015-12-20,0.0814814818888889,0.48148148148148145
P403,2015-12-21,0.12185185244444445,0.5925925925925926
P403,2015-12-22,0.09677419429032258,0.6129032258064516
P403,2015-12-23,0.0893750001875,0.65625
P403,2015-12-24,0.11896551793103448,0.6206896551724138
P403,2015-12-25,0.10303030342424242,0.48484848484848486
P403,2015-12-26,0.10157894789473684,0.3684210526315789
P403,2015-12-27,0.09304347878260869,0.6086956521739131
P403,2015-12-28,0.10714285792857144,0.4642857142857143
P403,2015-12-29,0.09576923096153847,0.34615384615384615
P403,2015-12-30,0.0978947372631579,0.7894736842105263
P403,2015-12-31,0.10166666716666667,0.5
P403,2016-01-01,0.11400000066666666,0.4666666666666667
P403,2016-01-02,0.08920000032000001,0.4
P403,2016-01-03,0.11033333399999999,0.7
P403,2016-01-04,0.090833333625,0.625
P403,2016-01-05,0.11333333433333333,0.5714285714285714
P403,2016-01-06,0.10863636377272727,0.7272727272727273
P403,2016-01-07,0.100588236,0.5294117647058824
P403,2016-01-08,0.08714285785714285,0.5714285714285714
P403,2016-01-09,0.106666667,0.5185185185185185
P403,2016-01-10,0.09285714323809524,0.47619047619047616
P403,2016-01-11,0.09300000045,0.5
P403,2016-01-12,0.11800000066666666,0.6666666666666666
P403,2016-01-13,0.08590909127272726,0.45454545454545453
P403,2016-01-14,0.12269230826923076,0.6153846153846154
P403,2016-01-15,0.09772727331818182,0.36363636363636365
P403,2016-01-16,0.09666666733333333,0.5555555555555556
P403,2016-01-17,0.0906249999375,0.4375
P403,2016-01-18,0.11695652273913044,0.5652173913043478
P403,2016-01-19,0.1038095239047619,0.38095238095238093
P403,2016-01-20,0.08760000043999999,0.6
P403,2016-01-21,0.111250000625,0.625
P403,2016-01-22,0.09304347860869565,0.43478260869565216
P403,2016-01-23,0.11241379375862069,0.5517241379310345
P403,2016-01-24,0.09666666733333333,0.5185185185185185
P403,2016-01-25,0.10846153884615385,0.5
P403,2016-01-26,0.08500000029166667,0.375
P403,2016-01-27,0.11807692376923076,0.38461538461538464
P403,2016-01-28,0.08714285785714286,0.35714285714285715
P403,2016-01-29,0.10166666716666667,0.7222222222222222
P403,2016-01-30,0.10000000026666668,0.4666666666666667
P403,2016-01-31,0.10588235352941176,0.5294117647058824
P403,2016-02-01,0.10555555614814816,0.6666666666666666
P403,2016-02-02,0.0937500006875,0.75
P403,2016-02-03,0.10526315847368421,0.6842105263157895
P403,2016-02-04,0.10600000032000001,0.64
P403,2016-02-05,0.10466666693333333,0.4
P403,2016-02-06,0.093333333875,0.5833333333333334
P403,2016-02-07,0.10555555614814816,0.4444444444444444
P403,2016-02-08,0.10590909127272727,0.45454545454545453
P403,2016-02-09,0.09545454604545454,0.5
P403,2016-02-10,0.08772727304545455,0.7727272727272727
P403,2016-02-11,0.10857142914285714,0.2857142857142857
P403,2016-02-12,0.11391304413043478,0.5217391304347826
P403,2016-02-13,0.10250000035,0.6
P403,2016-02-14,0.09761904819047619,0.47619047619047616
P403,2016-02-15,0.08954545490909091,0.5
P403,2016-02-16,0.110000000875,0.7083333333333334
P403,2016-02-17,0.1042307695,0.6923076923076923
P403,2016-02-18,0.1038709682903226,0.7741935483870968
P403,2016-02-19,0.0892592595925926,0.4444444444444444
P403,2016-02-20,0.11600000073333333,0.5333333333333333
P403,2016-02-21,0.10166666716666667,0.3888888888888889
P403,2016-02-22,0.1075000005625,0.5625
P403,2016-02-23,0.09428571466666666,0.3333333333333333
P403,2016-02-24,0.1087500005625,0.6875
P403,2016-02-25,0.09666666733333333,0.6666666666666666
P403,2016-02-26,0.1100000006190476,0.38095238095238093
P403,2016-02-27,0.10400000005000001,0.55
P403,2016-02-28,0.09772727331818182,0.4090909090909091
P403,2016-02-29,0.08920000032000001,0.48
P403,2016-03-01,0.11333333433333333,0.42857142857142855
P403,2016-03-02,0.0925,0.5625
P403,2016-03-03,0.11391304413043478,0.5217391304347826
P403,2016-03-04,0.09869565260869564,0.5652173913043478
P403,2016-03-05,0.08920000032000001,0.44
P403,2016-03-06,0.11050000095000001,0.5
P403,2016-03-07,0.11130434804347826,0.6521739130434783
P403,2016-03-08,0.10157894789473684,0.47368421052631576
P403,2016-03-09,0.08461538503846154,0.34615384615384615
P403,2016-03-10,0.11181818268181819,0.5454545454545454
P403,2016-03-11,0.11000000061904763,0.7142857142857143
P403,2016-03-12,0.10400000005000001,0.6
P403,2016-03-13,0.1010000007,0.45
P403,2016-03-14,0.0904347829130435,0.6086956521739131
P403,2016-03-15,0.10043478313043479,0.5652173913043478
P403,2016-03-16,0.10166666716666667,0.3888888888888889
P403,2016-03-17,0.11111111174074075,0.5925925925925926
P403,2016-03-18,0.08807692334615386,0.4230769230769231
P403,2016-03-19,0.11750000075,0.625
P403,2016-03-20,0.096666667125,0.4583333333333333
P403,2016-03-21,0.0952000004,0.48
P403,2016-03-22,0.11636363709090909,0.6363636363636364
P403,2016-03-23,0.08772727304545455,0.5
P403,2016-03-24,0.11625000070833334,0.7916666666666666
P403,2016-03-25,0.10421052710526317,0.2631578947368421
P403,2016-03-26,0.10400000005000001,0.25
P403,2016-03-27,0.0995238101904762,0.6666666666666666
P403,2016-03-28,0.10000000049999999,0.6
P403,2016-03-29,0.08000000007142857,0.7142857142857143
P403,2016-03-30,0.11592592666666668,0.7777777777777778
P403,2016-03-31,0.10166666716666667,0.6666666666666666
P403,2016-04-01,0.10000000047368421,0.5263157894736842
P403,2016-04-02,0.09535714346428571,0.5357142857142857
P403,2016-04-03,0.07999999993333334,0.8
P403,2016-04-04,0.11483871032258064,0.6129032258064516
P403,2016-04-05,0.09142857176190476,0.6190476190476191
P403,2016-04-06,0.10166666716666667,0.5555555555555556
P403,2016-04-07,0.11346153934615384,0.5384615384615384
P403,2016-04-08,0.10400000005000001,0.6
P403,2016-04-09,0.0995238101904762,0.47619047619047616
P403,2016-04-10,0.08807692334615386,0.5384615384615384
P403,2016-04-11,0.10029411817647059,0.5882352941176471
P403,2016-04-12,0.1067647064117647,0.5882352941176471
P403,2016-04-13,0.10846153911538461,0.5
P403,2016-04-14,0.10421052710526316,0.5263157894736842
P403,2016-04-15,0.10315789494736842,0.5789473684210527
P403,2016-04-16,0.08642857175,0.42857142857142855
P403,2016-04-17,0.11181818268181819,0.6363636363636364
P403,2016-04-18,0.11130434804347826,0.43478260869565216
P403,2016-04-19,0.100588236,0.35294117647058826
P403,2016-04-20,0.1026315792631579,0.21052631578947367
P403,2016-04-21,0.10100000070000001,0.6
P403,2016-04-22,0.08750000029166667,0.5
P403,2016-04-23,0.11428571482142857,0.6428571428571429
P403,2016-04-24,0.0995238101904762,0.42857142857142855
P403,2016-04-25,0.09700000045,0.75
P403,2016-04-26,0.08391304378260869,0.6956521739130435
P403,2016-04-27,0.12185185244444445,0.5925925925925926
P403,2016-04-28,0.10166666716666667,0.6111111111111112
P403,2016-04-29,0.10176470635294117,0.4117647058823529
P403,2016-04-30,0.10157894789473684,0.7894736842105263
P403,2016-05-01,0.10176470635294117,0.7058823529411765
P403,2016-05-02,0.0987500010625,0.75
P403,2016-05-03,0.10173913069565217,0.782608695652174
P403,2016-05-04,0.09700000045,0.45
P403,2016-05-05,0.09500000035,0.4
P403,2016-05-06,0.11857143028571428,0.5714285714285714
P403,2016-05-07,0.0925,0.1875
P403,2016-05-08,0.11111111174074075,0.5185185185185185
P403,2016-05-09,0.10153846246153846,0.5384615384615384
P403,2016-05-10,0.065454545,0.2727272727272727
P403,2016-05-11,0.10400000044999999,0.6
P403,2016-05-12,0.10806451674193548,0.4838709677419355
P403,2016-05-13,0.10714285792857144,0.2857142857142857
P403,2016-05-14,0.09800000024000001,0.48
P403,2016-05-15,0.090833333625,0.5416666666666666
P403,2016-05-16,0.11333333433333333,0.5714285714285714
P403,2016-05-17,0.10700000055,0.45
P403,2016-05-18,0.1038095239047619,0.5714285714285714
P403,2016-05-19,0.09950000065,0.5
P403,2016-05-20,0.1016129039032258,0.6129032258064516
P403,2016-05-21,0.08793103462068966,0.3793103448275862
P403,2016-05-22,0.09631578994736842,0.21052631578947367
P403,2016-05-23,0.11700000063333334,0.5666666666666667
P403,2016-05-24,0.08608695686956522,0.6521739130434783
P403,2016-05-25,0.09631578994736842,0.47368421052631576
P403,2016-05-26,0.1213043485652174,0.5652173913043478
P403,2016-05-27,0.0977777781851852,0.8148148148148148
P403,2016-05-28,0.09000000038095238,0.6666666666666666
P403,2016-05-29,0.11760000092,0.56
P403,2016-05-30,0.10000000020833333,0.75
P403,2016-05-31,0.09346153888461539,0.7307692307692307
P403,2016-06-01,0.10900000089999999,0.5
P403,2016-06-02,0.10000000025,0.7857142857142857
P403,2016-06-03,0.08590909127272728,0.6363636363636364
P403,2016-06-04,0.10947368468421052,0.6842105263157895
P403,2016-06-05,0.11333333433333333,0.6666666666666666
P403,2016-06-06,0.10750000033333333,0.625
P403,2016-06-07,0.08740740766666667,0.7407407407407407
P403,2016-06-08,0.10166666716666667,0.7222222222222222
P403,2016-06-09,0.11050000095000001,0.65
P403,2016-06-10,0.11083333358333335,0.5833333333333334
P403,2016-06-11,0.09545454604545454,0.6363636363636364
P403,2016-06-12,0.09500000035,0.65
P403,2016-06-13,0.09590909131818183,0.6363636363636364
P403,2016-06-14,0.11695652273913044,0.5652173913043478
P403,2016-06-15,0.10000000020833333,0.6666666666666666
P403,2016-06-16,0.09600000045,0.25
P403,2016-06-17,0.0978947372631579,0.631578947368421
P403,2016-06-18,0.0973684215263158,0.6842105263157895
P403,2016-06-19,0.110000000875,0.375
P403,2016-06-20,0.09764705923529413,0.47058823529411764
P403,2016-06-21,0.1024137934137931,0.3793103448275862
P403,2016-06-22,0.09000000038095238,0.5714285714285714
P403,2016-06-23,0.11760000092,0.68
P403,2016-06-24,0.10000000020833333,0.5416666666666666
P403,2016-06-25,0.10733333373333333,0.6
P403,2016-06-26,0.090416667125,0.5416666666666666
P403,2016-06-27,0.108750000625,0.5
P403,2016-06-28,0.10294117688235295,0.6764705882352942
P403,2016-06-29,0.09761904819047619,0.42857142857142855
P403,2016-06-30,0.10785714321428572,0.42857142857142855
P403,2016-07-01,0.100588236,0.5294117647058824
P403,2016-07-02,0.0892592595925926,0.4444444444444444
P403,2016-07-03,0.10409090963636364,0.45454545454545453
P403,2016-07-04,0.1057894745263158,0.5789473684210527
P403,2016-07-05,0.1100000006190476,0.6666666666666666
P403,2016-07-06,0.09800000024000001,0.52
P403,2016-07-07,0.0952000004,0.8
P403,2016-07-08,0.10900000089999999,0.35
P403,2016-07-09,0.10700000055,0.6
P403,2016-07-10,0.10318181845454545,0.6363636363636364
P403,2016-07-11,0.09571428614285715,0.6190476190476191
P403,2016-07-12,0.09500000035,0.6
P403,2016-07-13,0.09590909131818183,0.5454545454545454
P403,2016-07-14,0.10166666716666667,0.5833333333333334
P403,2016-07-15,0.10466666726666667,0.5333333333333333
P403,2016-07-16,0.09952380995238096,0.38095238095238093
P403,2016-07-17,0.11750000075,0.4166666666666667
P403,2016-07-18,0.10000000082352942,0.17647058823529413
P403,2016-07-19,0.0950000004375,0.5625
P403,2016-07-20,0.1042307695,0.6538461538461539
P403,2016-07-21,0.08920000032000001,0.48
P403,2016-07-22,0.11545454622727273,0.45454545454545453
P403,2016-07-23,0.0937500006875,0.3125
P403,2016-07-24,0.0906249999375,0.5
P403,2016-07-25,0.11695652273913044,0.43478260869565216
P403,2016-07-26,0.1038095239047619,0.6190476190476191
P403,2016-07-27,0.0930434787826087,0.30434782608695654
P403,2016-07-28,0.10555555614814816,0.5925925925925926
P403,2016-07-29,0.0953571432142857,0.6071428571428571
P403,2016-07-30,0.11103448327586207,0.6896551724137931
P403,2016-07-31,0.0995238101904762,0.23809523809523808
P403,2016-08-01,0.09700000045,0.65
P403,2016-08-02,0.11142857178571429,0.6428571428571429
P403,2016-08-03,0.09137931082758621,0.5172413793103449
P403,2016-08-04,0.086250000375,0.5625
P403,2016-08-05,0.12250000095833334,0.5
P403,2016-08-06,0.09000000033333334,0.7333333333333333
P403,2016-08-07,0.11090909127272729,0.6818181818181818
P403,2016-08-08,0.08642857175,0.5
P403,2016-08-09,0.11625000070833334,0.375
P403,2016-08-10,0.10421052710526316,0.6842105263157895
P403,2016-08-11,0.1038095239047619,0.5714285714285714
P403,2016-08-12,0.08760000043999999,0.56
P403,2016-08-13,0.09952380995238096,0.47619047619047616
P403,2016-08-14,0.10466666726666667,0.5333333333333333
P403,2016-08-15,0.11407407474074074,0.5185185185185185
P403,2016-08-16,0.09869565260869564,0.5652173913043478
P403,2016-08-17,0.08954545490909091,0.5
P403,2016-08-18,0.11300000066666667,0.4
P403,2016-08-19,0.08115384642307692,0.5
P403,2016-08-20,0.11714285804761906,0.5714285714285714
P403,2016-08-21,0.106666667,0.8518518518518519
P403,2016-08-22,0.1038709682903226,0.5483870967741935
P403,2016-08-23,0.096666667125,0.2916666666666667
P403,2016-08-24,0.08391304378260869,0.4782608695652174
P403,2016-08-25,0.12185185244444445,0.5925925925925926
P403,2016-08-26,0.09950000065,0.4
P403,2016-08-27,0.08500000029166667,0.5833333333333334
P403,2016-08-28,0.11322580706451613,0.5161290322580645
P403,2016-08-29,0.09346153888461539,0.7307692307692307
P403,2016-08-30,0.10166666716666667,0.4444444444444444
P403,2016-08-31,0.10000000046875,0.5
P403,2016-09-01,0.10647058876470587,0.5882352941176471
P403,2016-09-02,0.088571429,0.47619047619047616
P403,2016-09-03,0.12185185244444445,0.5925925925925926
P403,2016-09-04,0.09137931082758621,0.5172413793103449
P403,2016-09-05,0.1025806456451613,0.8064516129032258
P403,2016-09-06,0.11071428635714285,0.4642857142857143
P403,2016-09-07,0.1026315792631579,0.47368421052631576
P403,2016-09-08,0.10166666716666667,0.4444444444444444
P403,2016-09-09,0.08214285757142857,0.6428571428571429
P403,2016-09-10,0.12280000072,0.52
P403,2016-09-11,0.10166666716666667,0.7777777777777778
P403,2016-09-12,0.09266666746666667,0.6
P403,2016-09-13,0.10222222251851852,0.6296296296296297
P403,2016-09-14,0.0952000004,0.68
P403,2016-09-15,0.10900000089999999,0.65
P403,2016-09-16,0.10000000025,0.5357142857142857
P403,2016-09-17,0.09750000045833333,0.2916666666666667
P403,2016-09-18,0.10928571485714286,0.5
P403,2016-09-19,0.08608695686956522,0.43478260869565216
P403,2016-09-20,0.10857142914285714,0.7142857142857143
P403,2016-09-21,0.086250000375,0.4375
P403,2016-09-22,0.11250000059375,0.5625
P403,2016-09-23,0.10080000072,0.44
P403,2016-09-24,0.09749999991666668,0.5833333333333334
P403,2016-09-25,0.10166666716666667,0.3888888888888889
P403,2016-09-26,0.10640000084000001,0.52
P403,2016-09-27,0.08533333313333333,0.6
P403,2016-09-28,0.11545454622727273,0.5454545454545454
P403,2016-09-29,0.10550000050000001,0.5
P403,2016-09-30,0.0892592595925926,0.4444444444444444
P403,2016-10-01,0.09952380995238096,0.42857142857142855
P403,2016-10-02,0.11545454622727273,0.5909090909090909
P403,2016-10-03,0.10166666716666667,0.6111111111111112
P403,2016-10-04,0.1037500005,0.6666666666666666
P403,2016-10-05,0.10466666693333333,0.6666666666666666
P403,2016-10-06,0.09166666716666666,0.26666666666666666
P403,2016-10-07,0.10166666716666667,0.6111111111111112
P403,2016-10-08,0.10928571485714286,0.7142857142857143
P403,2016-10-09,0.09600000045,0.8
P403,2016-10-10,0.10080000072,0.72
P403,2016-10-11,0.1046428575,0.4642857142857143
P403,2016-10-12,0.09500000035,0.4
P403,2016-10-13,0.10846153911538461,0.6153846153846154
P403,2016-10-14,0.10521739182608696,0.6521739130434783
P403,2016-10-15,0.09571428614285715,0.6190476190476191
P403,2016-10-16,0.08391304378260869,0.30434782608695654
P403,2016-10-17,0.12185185244444445,0.6666666666666666
P403,2016-10-18,0.10176470635294117,0.47058823529411764
P403,2016-10-19,0.08807692353846154,0.6538461538461539
P403,2016-10-20,0.10400000051428572,0.42857142857142855
P403,2016-10-21,0.10375000079166667,0.75
P403,2016-10-22,0.10846153884615385,0.5384615384615384
P403,2016-10-23,0.09428571466666666,0.7142857142857143
P403,2016-10-24,0.08590909127272728,0.6363636363636364
P403,2016-10-25,0.12280000072,0.32
P403,2016-10-26,0.10166666716666667,0.5
P403,2016-10-27,0.08642857175,0.5
P403,2016-10-28,0.09631578994736842,0.5789473684210527
P403,2016-10-29,0.11700000063333334,0.5666666666666667
P403,2016-10-30,0.09346153888461539,0.4230769230769231
P403,2016-10-31,0.1057894745263158,0.631578947368421
P403,2016-11-01,0.10526315847368421,0.5789473684210527
P403,2016-11-02,0.10000000025,0.6785714285714286
P403,2016-11-03,0.10080000072,0.56
P403,2016-11-04,0.10800000034999999,0.6
P403,2016-11-05,0.0937500006875,0.5625
P403,2016-11-06,0.11130434804347826,0.5652173913043478
P403,2016-11-07,0.09080000048,0.52
P403,2016-11-08,0.10588235352941176,0.47058823529411764
P403,2016-11-09,0.09750000045833333,0.375
P403,2016-11-10,0.10928571485714286,0.6071428571428571
P403,2016-11-11,0.1043750004375,0.53125
P403,2016-11-12,0.08518518562962962,0.5555555555555556
P403,2016-11-13,0.11807692376923076,0.6538461538461539
P403,2016-11-14,0.1026315792631579,0.5263157894736842
P403,2016-11-15,0.0995238101904762,0.38095238095238093
P403,2016-11-16,0.10357142907142858,0.42857142857142855
P403,2016-11-17,0.09440000040000002,0.68
P403,2016-11-18,0.09304347860869565,0.5652173913043478
P403,2016-11-19,0.10684210589473683,0.5789473684210527
P403,2016-11-20,0.11391304413043478,0.6521739130434783
P403,2016-11-21,0.06999999999999999,0.3333333333333333
P403,2016-11-22,0.092941177,0.5294117647058824
P403,2016-11-23,0.13307692392307693,0.46153846153846156
P403,2016-11-24,0.08391304378260869,0.34782608695652173
P403,2016-11-25,0.12071428642857143,0.5
P403,2016-11-26,0.09448275920689655,0.5862068965517241
P403,2016-11-27,0.11000000061904763,0.6666666666666666
P403,2016-11-28,0.10400000005000001,0.4
P403,2016-11-29,0.09875000106250001,0.5625
P403,2016-11-30,0.10173913069565217,0.6086956521739131
P403,2016-12-01,0.08500000029166667,0.6666666666666666
P403,2016-12-02,0.10857142914285714,0.7619047619047619
P403,2016-12-03,0.11416666716666667,0.5
P403,2016-12-04,0.093333333875,0.625
P403,2016-12-05,0.10750000059375,0.5
P403,2016-12-06,0.0904347829130435,0.8260869565217391
P403,2016-12-07,0.10166666716666667,0.5555555555555556
P403,2016-12-08,0.09300000045,0.35
P403,2016-12-09,0.10166666716666667,0.4444444444444444
P403,2016-12-10,0.09631578994736842,0.5789473684210527
P403,2016-12-11,0.12185185244444445,0.4444444444444444
P403,2016-12-12,0.09761904819047619,0.6666666666666666
P403,2016-12-13,0.09894736894736843,0.5263157894736842
P403,2016-12-14,0.11230769261538462,0.6923076923076923
P403,2016-12-15,0.09451612974193549,0.5161290322580645
P403,2016-12-16,0.11130434804347826,0.5217391304347826
P403,2016-12-17,0.093333333875,0.5833333333333334
P403,2016-12-18,0.10529411823529411,0.6470588235294118
P403,2016-12-19,0.1100000006,0.5333333333333333
P403,2016-12-20,0.10250000025,0.4375
P403,2016-12-21,0.0995238101904762,0.5238095238095238
P403,2016-12-22,0.0975000005,0.5833333333333334
P403,2016-12-23,0.08800000026666667,0.7333333333333333
P403,2016-12-24,0.11391304413043478,0.6086956521739131
P403,2016-12-25,0.09941176520588235,0.5294117647058824
P403,2016-12-26,0.09000000033333334,0.5
P403,2016-12-27,0.111250000625,0.71875
P403,2016-12-28,0.090833333625,0.625
P403,2016-12-29,0.11545454622727273,0.5909090909090909
P403,2016-12-30,0.10521739182608696,0.5652173913043478
P403,2016-12-31,0.09571428614285715,0.5714285714285714
P403,2017-01-01,0.09142857176190476,0.5238095238095238
P403,2017-01-02,0.09952380995238096,0.5238095238095238
P403,2017-01-03,0.11692307753846154,0.4230769230769231
P403,2017-01-04,0.09761904819047619,0.5714285714285714
P403,2017-01-05,0.09666666733333333,0.4074074074074074
P403,2017-01-06,0.1046428575,0.4642857142857143
P403,2017-01-07,0.0952000004,0.64
P403,2017-01-08,0.11416666716666667,0.5833333333333334
P403,2017-01-09,0.09772727331818182,0.6363636363636364
P403,2017-01-10,0.08954545490909091,0.5454545454545454
P403,2017-01-11,0.10739130517391304,0.30434782608695654
P403,2017-01-12,0.10526315847368421,0.42105263157894735
P403,2017-01-13,0.08533333313333333,0.8
P403,2017-01-14,0.11333333433333333,0.5238095238095238
P403,2017-01-15,0.10473684236842105,0.3684210526315789
P403,2017-01-16,0.10166666716666667,0.5
P403,2017-01-17,0.08800000026666667,0.4666666666666667
P403,2017-01-18,0.086250000375,0.375
P403,2017-01-19,0.10947368468421052,0.47368421052631576
P403,2017-01-20,0.11592592666666668,0.5185185185185185
P403,2017-01-21,0.09318181854545454,0.5909090909090909
P403,2017-01-22,0.09750000045833333,0.4583333333333333
P403,2017-01-23,0.11636363709090909,0.45454545454545453
P403,2017-01-24,0.08772727304545455,0.5909090909090909
P403,2017-01-25,0.11807692376923076,0.34615384615384615
P403,2017-01-26,0.08344827617241378,0.4827586206896552
P403,2017-01-27,0.12642857214285713,0.7857142857142857
P403,2017-01-28,0.10793103506896552,0.7241379310344828
P403,2017-01-29,0.1026315792631579,0.47368421052631576
P403,2017-01-30,0.09565217452173913,0.391304347826087
P403,2017-01-31,0.1100000006,0.5333333333333333
P403,2017-02-01,0.08440000028,0.6
P403,2017-02-02,0.10705882405882353,0.8235294117647058
P403,2017-02-03,0.10409090963636364,0.6363636363636364
P403,2017-02-04,0.10724137989655172,0.4827586206896552
P403,2017-02-05,0.08772727304545455,0.45454545454545453
P403,2017-02-06,0.10166666716666667,0.7222222222222222
P403,2017-02-07,0.114347827,0.5217391304347826
P403,2017-02-08,0.10809523838095239,0.47619047619047616
P403,2017-02-09,0.10166666716666667,0.4444444444444444
P403,2017-02-10,0.10166666716666667,0.3333333333333333
P403,2017-02-11,0.06999999999999999,0.75
P403,2017-02-12,0.10684210589473683,0.7894736842105263
P403,2017-02-13,0.10900000089999999,0.45
P403,2017-02-14,0.09764705923529413,0.8235294117647058
P403,2017-02-15,0.11090909127272729,0.36363636363636365
P403,2017-02-16,0.10190476242857144,0.5714285714285714
P403,2017-02-17,0.10250000025,0.5
P403,2017-02-18,0.08461538561538462,0.6153846153846154
P403,2017-02-19,0.07999999993333334,0.26666666666666666
P403,2017-02-20,0.12250000095833334,0.5
P403,2017-02-21,0.08793103462068966,0.3448275862068966
P403,2017-02-22,0.11760000092,0.28
P403,2017-02-23,0.10166666716666667,0.3888888888888889
P403,2017-02-24,0.09333333348148148,0.6666666666666666
P403,2017-02-25,0.10640000084000001,0.56
P403,2017-02-26,0.10809523838095239,0.42857142857142855
P403,2017-02-27,0.10045454595454545,0.5
P403,2017-02-28,0.09700000045,0.4
P403,2017-03-01,0.10166666716666667,0.6111111111111112
P403,2017-03-02,0.0952000004,0.32
P403,2017-03-03,0.10166666716666667,0.5555555555555556
P403,2017-03-04,0.11318181909090909,0.7727272727272727
P403,2017-03-05,0.10318181845454545,0.5454545454545454
P403,2017-03-06,0.08115384642307692,0.46153846153846156
P403,2017-03-07,0.11700000063333334,0.5333333333333333
P403,2017-03-08,0.08920000032000001,0.68
P403,2017-03-09,0.11695652273913044,0.6086956521739131
P403,2017-03-10,0.10318181845454545,0.45454545454545453
P403,2017-03-11,0.10250000025,0.3125
P403,2017-03-12,0.0995238101904762,0.6666666666666666
P403,2017-03-13,0.09947368463157895,0.631578947368421
P403,2017-03-14,0.09346153888461539,0.38461538461538464
P403,2017-03-15,0.1114285720952381,0.7142857142857143
P403,2017-03-16,0.10000000046153847,0.5769230769230769
P403,2017-03-17,0.1100000006,0.4
P403,2017-03-18,0.0904347829130435,0.21739130434782608
P403,2017-03-19,0.10043478313043479,0.5652173913043478
P403,2017-03-20,0.11416666716666667,0.625
P403,2017-03-21,0.09166666716666666,0.5666666666666667
P403,2017-03-22,0.11269230834615383,0.6538461538461539
P403,2017-03-23,0.0904347829130435,0.6521739130434783
P403,2017-03-24,0.0973684215263158,0.631578947368421
P403,2017-03-25,0.110000000875,0.7083333333333334
P403,2017-03-26,0.09758620710344829,0.6206896551724138
P403,2017-03-27,0.108750000625,0.34375
P403,2017-03-28,0.09700000045,0.55
P403,2017-03-29,0.10321428625,0.6428571428571429
P403,2017-03-30,0.10521739182608696,0.2608695652173913
P403,2017-03-31,0.08740740766666667,0.5555555555555556
P403,2017-04-01,0.11545454622727273,0.36363636363636365
P403,2017-04-02,0.1055000005,0.45
P403,2017-04-03,0.1026315792631579,0.5263157894736842
P403,2017-04-04,0.093333333875,0.7083333333333334
P403,2017-04-05,0.11818181890909091,0.6363636363636364
P403,2017-04-06,0.09869565260869564,0.6086956521739131
P403,2017-04-07,0.09346153888461539,0.3076923076923077
P403,2017-04-08,0.11318181909090909,0.5909090909090909
P403,2017-04-09,0.09375000021875,0.5
P403,2017-04-10,0.11269230834615383,0.3076923076923077
P403,2017-04-11,0.09318181854545454,0.5454545454545454
P403,2017-04-12,0.10750000059375,0.6875
P403,2017-04-13,0.0980000004,0.35
P403,2017-04-14,0.10733333373333333,0.5333333333333333
P403,2017-04-15,0.09950000065,0.3
P403,2017-04-16,0.09136363668181818,0.6363636363636364
P403,2017-04-17,0.10846153911538461,0.46153846153846156
P403,2017-04-18,0.0977777781851852,0.7037037037037037
P403,2017-04-19,0.1087500005625,0.375
P403,2017-04-20,0.09666666733333333,0.4444444444444444
P403,2017-04-21,0.10526315847368421,0.631578947368421
P403,2017-04-22,0.10863636377272727,0.6363636363636364
P403,2017-04-23,0.09260869617391304,0.4782608695652174
